ARVORE;DAP;HT;hi;di_cc;e_casca
138;19,09859317;27,53;12;14,00563499;4
138;19,09859317;27,53;14;12,41408556;3
138;19,09859317;27,53;16;11,4591559;3
138;19,09859317;27,53;18;10,02676141;4
138;19,09859317;27,53;20;9,230986699;3
138;19,09859317;27,53;22;7,639437268;4
138;19,09859317;27,53;24;5,888732894;3
138;19,09859317;27,53;26;3,183098862;2
139;19,25774811;28,99;0,1;21,96338215;9
139;19,25774811;28,99;0,5;21,32676237;8
139;19,25774811;28,99;1;19,25774811;7
139;19,25774811;28,99;1,5;18,93943823;6
139;19,25774811;28,99;2;18,4619734;5
139;19,25774811;28,99;4;18,14366351;5
139;19,25774811;28,99;6;17,50704374;4
139;19,25774811;28,99;8;16,55211408;4
139;19,25774811;28,99;10;15,59718442;3
139;19,25774811;28,99;12;14,32394488;4
139;19,25774811;28,99;14;13,52817016;3
139;19,25774811;28,99;16;11,93662073;3
139;19,25774811;28,99;18;10,66338119;3
139;19,25774811;28,99;20;9,708451529;3
139;19,25774811;28,99;22;8,75352187;2
139;19,25774811;28,99;24;7,321127382;2
139;19,25774811;28,99;26;5,729577951;2
139;19,25774811;28,99;28;3,023943919;1
140;19,73521294;28,6;0,1;22,60000192;8
140;19,73521294;28,6;0,5;21,64507226;6
140;19,73521294;28,6;1;20,21267777;6
140;19,73521294;28,6;1,5;19,41690306;5
140;19,73521294;28,6;2;18,78028328;4
140;19,73521294;28,6;4;18,14366351;5
140;19,73521294;28,6;6;17,3478888;4
140;19,73521294;28,6;8;16,87042397;5
140;19,73521294;28,6;10;15,27887454;4
140;19,73521294;28,6;12;14,00563499;4
140;19,73521294;28,6;14;13,05070533;4
140;19,73521294;28,6;16;11,77746579;3
140;19,73521294;28,6;18;10,50422624;3
140;19,73521294;28,6;20;9,549296586;3
140;19,73521294;28,6;22;8,276057041;3
140;19,73521294;28,6;24;6,843662553;3
140;19,73521294;28,6;26;4,61549335;3
140;19,73521294;28,6;28;1,273239545;1
141;20,05352283;27,9;0,1;22,60000192;9
141;20,05352283;27,9;0,5;21,32676237;8
141;20,05352283;27,9;1;20,84929755;6
141;20,05352283;27,9;1,5;20,21267777;6
141;20,05352283;27,9;2;19,09859317;4
141;20,05352283;27,9;4;18,14366351;4
141;20,05352283;27,9;6;17,18873385;4
141;20,05352283;27,9;8;16,2338042;4
141;20,05352283;27,9;10;15,11971959;4
141;20,05352283;27,9;12;13,68732511;3
141;20,05352283;27,9;14;12,25493062;3
141;20,05352283;27,9;16;11,30000096;3
141;20,05352283;27,9;18;10,18591636;3
141;20,05352283;27,9;20;9,230986699;3
141;20,05352283;27,9;22;7,480282325;3
141;20,05352283;27,9;24;6,047887837;3
141;20,05352283;27,9;26;4,13802852;2
142;20,05352283;28,71;0,1;22,91831181;10
142;20,05352283;28,71;0,5;21,64507226;7
142;20,05352283;28,71;1;20,6901426;6
142;20,05352283;28,71;1,5;19,576058;6
142;20,05352283;28,71;2;19,41690306;5
142;20,05352283;28,71;4;19,09859317;5
142;20,05352283;28,71;6;17,3478888;4
142;20,05352283;28,71;8;16,39295914;5
142;20,05352283;28,71;10;15,59718442;3
142;20,05352283;28,71;12;14,32394488;3
142;20,05352283;28,71;14;13,05070533;4
142;20,05352283;28,71;16;11,93662073;4
142;20,05352283;28,71;18;10,98169107;3
142;20,05352283;28,71;20;9,867606472;4
142;20,05352283;28,71;22;8,435211984;3
142;20,05352283;28,71;24;6,843662553;3
142;20,05352283;28,71;26;6,207042781;2
142;20,05352283;28,71;28;1,591549431;1
143;20,53098766;28,7;0,1;25,14648101;7
143;20,53098766;28,7;0,5;21,64507226;6
143;20,53098766;28,7;1;20,53098766;5
143;20,53098766;28,7;1,5;20,21267777;5
143;20,53098766;28,7;2;19,89436789;5
143;20,53098766;28,7;4;19,73521294;5
143;20,53098766;28,7;6;19,41690306;5
143;20,53098766;28,7;8;18,14366351;4
143;20,53098766;28,7;10;17,02957891;4
143;20,53098766;28,7;12;15,43802948;4
143;20,53098766;28,7;14;14,32394488;4
143;20,53098766;28,7;16;13,20986028;4
143;20,53098766;28,7;18;11,77746579;4
143;20,53098766;28,7;20;10,82253613;4
143;20,53098766;28,7;22;8,912676813;4
143;20,53098766;28,7;24;7,321127382;4,1
143;20,53098766;28,7;26;5,411268065;3
143;20,53098766;28,7;28;0,954929659;2
144;20,84929755;28,4;0,1;23,55493158;6
144;20,84929755;28,4;0,5;22,28169203;6
144;20,84929755;28,4;1;21,00845249;5
144;20,84929755;28,4;1,5;20,53098766;6
144;20,84929755;28,4;2;20,21267777;6
144;20,84929755;28,4;4;19,41690306;5
144;20,84929755;28,4;6;18,62112834;5
144;20,84929755;28,4;8;16,87042397;5
144;20,84929755;28,4;10;16,2338042;5
144;20,84929755;28,4;12;15,27887454;4
144;20,84929755;28,4;14;13,84648005;4
144;20,84929755;28,4;16;12,41408556;3
144;20,84929755;28,4;18;11,14084602;3
144;20,84929755;28,4;20;10,18591636;3
144;20,84929755;28,4;22;9,867606472;3
144;20,84929755;28,4;24;7,002817496;3
144;20,84929755;28,4;26;5,411268065;2
144;20,84929755;28,4;28;1,273239545;1
145;21,32676237;29,2;0,1;26,41972055;10,2
145;21,32676237;29,2;0,5;23,23662169;10,1
145;21,32676237;29,2;1;21,96338215;8
145;21,32676237;29,2;1,5;21,00845249;7
145;21,32676237;29,2;2;20,84929755;6
145;21,32676237;29,2;4;19,73521294;5
145;21,32676237;29,2;6;18,78028328;5
145;21,32676237;29,2;8;17,50704374;4
145;21,32676237;29,2;10;16,39295914;4
145;21,32676237;29,2;12;15,27887454;4
145;21,32676237;29,2;14;14,00563499;3
145;21,32676237;29,2;16;13,05070533;4
145;21,32676237;29,2;18;11,77746579;3
145;21,32676237;29,2;20;10,50422624;4
145;21,32676237;29,2;22;9,071831756;4
145;21,32676237;29,2;24;7,002817496;4
145;21,32676237;29,2;26;5,729577951;3
145;21,32676237;29,2;28;2,546479089;2
146;21,32676237;29,3;0,1;25,46479089;9
146;21,32676237;29,3;0,5;23,23662169;8
146;21,32676237;29,3;1;21,64507226;6
146;21,32676237;29,3;1,5;21,48591732;5
146;21,32676237;29,3;2;21,00845249;7
146;21,32676237;29,3;4;20,05352283;4
146;21,32676237;29,3;6;19,25774811;4
146;21,32676237;29,3;8;18,30281846;4
146;21,32676237;29,3;10;16,87042397;4
146;21,32676237;29,3;12;16,07464925;4
146;21,32676237;29,3;14;14,48309982;4
146;21,32676237;29,3;16;13,36901522;3
146;21,32676237;29,3;18;11,93662073;4
146;21,32676237;29,3;20;10,66338119;3
146;21,32676237;29,3;22;9,230986699;4
146;21,32676237;29,3;24;7,639437268;3
146;21,32676237;29,3;26;6,207042781;2
146;21,32676237;29,3;28;2,705634033;2
147;21,96338215;29,75;0,1;26,73803044;10
147;21,96338215;29,75;0,5;24,35070629;8
147;21,96338215;29,75;1;22,28169203;7
147;21,96338215;29,75;1,5;21,8042272;6
147;21,96338215;29,75;2;21,32676237;5
147;21,96338215;29,75;4;20,6901426;5
147;21,96338215;29,75;6;20,37183272;5
147;21,96338215;29,75;8;19,09859317;5
147;21,96338215;29,75;10;17,82535363;5
147;21,96338215;29,75;12;16,2338042;4
147;21,96338215;29,75;14;15,27887454;4
147;21,96338215;29,75;16;14,00563499;4
147;21,96338215;29,75;18;12,25493062;4
147;21,96338215;29,75;20;11,14084602;5
147;21,96338215;29,75;22;9,230986699;4
147;21,96338215;29,75;24;8,116902098;4
147;21,96338215;29,75;26;6,525352667;4
147;21,96338215;29,75;28;3,819718634;2
148;22,28169203;30,35;0,1;29,76197436;10,8
148;22,28169203;30,35;0,5;24,98732607;10,2
148;22,28169203;30,35;1;23,07746675;8
148;22,28169203;30,35;1,5;21,96338215;7
148;22,28169203;30,35;2;21,8042272;6
148;22,28169203;30,35;4;21,00845249;5
148;22,28169203;30,35;6;20,21267777;4
148;22,28169203;30,35;8;19,09859317;4
148;22,28169203;30,35;10;18,30281846;3
148;22,28169203;30,35;12;16,71126902;4
148;22,28169203;30,35;14;15,43802948;4
148;22,28169203;30,35;16;14,32394488;4
148;22,28169203;30,35;18;12,41408556;4
148;22,28169203;30,35;20;11,4591559;4
148;22,28169203;30,35;22;9,708451529;4
148;22,28169203;30,35;24;8,75352187;3
148;22,28169203;30,35;26;7,161972439;3
148;22,28169203;30,35;28;4,61549335;3
148;22,28169203;30,35;30;0,954929659;1
149;22,44084698;29,8;0,1;25,46479089;8
149;22,44084698;29,8;0,5;23,71408652;7
149;22,44084698;29,8;1;22,60000192;7
149;22,44084698;29,8;1,5;22,28169203;6
149;22,44084698;29,8;2;21,96338215;5
149;22,44084698;29,8;4;20,84929755;5
149;22,44084698;29,8;6;20,37183272;5
149;22,44084698;29,8;8;19,41690306;5
149;22,44084698;29,8;10;17,98450857;5
149;22,44084698;29,8;12;16,71126902;5
149;22,44084698;29,8;14;15,91549431;5
149;22,44084698;29,8;16;14,96056465;4
149;22,44084698;29,8;18;12,73239545;4
149;22,44084698;29,8;20;11,61831085;3
149;22,44084698;29,8;22;9,867606472;4
149;22,44084698;29,8;24;8,594366927;4
149;22,44084698;29,8;26;7,161972439;3
149;22,44084698;29,8;28;3,501408748;2
150;22,60000192;30,1;0,1;27,37465021;6
150;22,60000192;30,1;0,5;24,50986124;8
150;22,60000192;30,1;1;23,23662169;8
150;22,60000192;30,1;1,5;22,44084698;7
150;22,60000192;30,1;2;21,64507226;5
150;22,60000192;30,1;4;20,53098766;5
150;22,60000192;30,1;6;19,89436789;5
150;22,60000192;30,1;8;18,78028328;4
150;22,60000192;30,1;10;18,30281846;4
150;22,60000192;30,1;12;16,2338042;4
150;22,60000192;30,1;14;15,11971959;4
150;22,60000192;30,1;16;13,68732511;4
150;22,60000192;30,1;18;12,41408556;4
150;22,60000192;30,1;20;11,4591559;4
150;22,60000192;30,1;22;9,867606472;3
150;22,60000192;30,1;24;8,594366927;3
150;22,60000192;30,1;26;7,002817496;3
150;22,60000192;30,1;28;3,819718634;2
150;22,60000192;30,1;30;1,909859317;1
151;22,60000192;28,88;0,1;28,48873481;10
151;22,60000192;28,88;0,5;25,78310078;9
151;22,60000192;28,88;1;22,91831181;8
151;22,60000192;28,88;1,5;22,12253709;8
151;22,60000192;28,88;2;21,16760743;7
151;22,60000192;28,88;4;20,21267777;5
151;22,60000192;28,88;6;18,4619734;5
151;22,60000192;28,88;8;17,3478888;5
151;22,60000192;28,88;10;16,87042397;4
151;22,60000192;28,88;12;14,96056465;3
151;22,60000192;28,88;14;13,68732511;4
151;22,60000192;28,88;16;12,41408556;3
151;22,60000192;28,88;18;11,14084602;4
151;22,60000192;28,88;20;10,02676141;5
151;22,60000192;28,88;22;7,957747155;4
151;22,60000192;28,88;24;5,729577951;3
151;22,60000192;28,88;26;3,819718634;2
151;22,60000192;28,88;28;1,591549431;1
152;23,23662169;29,1;0,1;26,73803044;10,1
152;23,23662169;29,1;0,5;24,35070629;9
152;23,23662169;29,1;1;23,55493158;6
152;23,23662169;29,1;1,5;22,60000192;7
152;23,23662169;29,1;2;22,12253709;5
152;23,23662169;29,1;4;21,32676237;6
152;23,23662169;29,1;6;20,37183272;5
152;23,23662169;29,1;8;19,09859317;5
152;23,23662169;29,1;10;17,82535363;5
152;23,23662169;29,1;12;16,87042397;5
152;23,23662169;29,1;14;15,27887454;5
152;23,23662169;29,1;16;14,00563499;4
152;23,23662169;29,1;18;12,41408556;5
152;23,23662169;29,1;20;11,14084602;4
152;23,23662169;29,1;22;9,867606472;3
152;23,23662169;29,1;24;8,594366927;3
152;23,23662169;29,1;26;6,047887837;2
152;23,23662169;29,1;28;2,546479089;2
153;23,55493158;29,91;0,1;27,37465021;9
153;23,55493158;29,91;0,5;25,46479089;10
153;23,55493158;29,91;1;24,35070629;9
153;23,55493158;29,91;1,5;23,39577663;7
153;23,55493158;29,91;2;22,60000192;8
153;23,55493158;29,91;4;21,8042272;6
153;23,55493158;29,91;6;20,84929755;5
153;23,55493158;29,91;8;19,576058;7
153;23,55493158;29,91;10;18,14366351;5
153;23,55493158;29,91;12;17,50704374;5
153;23,55493158;29,91;14;15,43802948;5
153;23,55493158;29,91;16;14,16478994;4
153;23,55493158;29,91;18;12,89155039;4
153;23,55493158;29,91;20;12,25493062;4
153;23,55493158;29,91;22;10,50422624;4
153;23,55493158;29,91;24;8,594366927;4
153;23,55493158;29,91;26;7,161972439;3
153;23,55493158;29,91;28;3,342253805;2
154;23,87324146;29,73;0,1;29,28450953;10,4
154;23,87324146;29,73;0,5;25,78310078;9
154;23,87324146;29,73;1;24,82817112;7
154;23,87324146;29,73;1,5;23,55493158;8
154;23,87324146;29,73;2;23,23662169;6
154;23,87324146;29,73;4;21,96338215;6
154;23,87324146;29,73;6;21,32676237;6
154;23,87324146;29,73;8;19,576058;5
154;23,87324146;29,73;10;18,93943823;5
154;23,87324146;29,73;12;17,98450857;5
154;23,87324146;29,73;14;16,07464925;4
154;23,87324146;29,73;16;14,32394488;4
154;23,87324146;29,73;18;12,89155039;4
154;23,87324146;29,73;20;11,77746579;5
154;23,87324146;29,73;22;10,66338119;4
154;23,87324146;29,73;24;8,912676813;4
154;23,87324146;29,73;26;7,161972439;3
154;23,87324146;29,73;28;3,342253805;2
155;24,19155135;29,85;0,1;28,17042493;10,2
155;24,19155135;29,85;0,5;26,10141067;9
155;24,19155135;29,85;1;24,35070629;6
155;24,19155135;29,85;1,5;23,55493158;5
155;24,19155135;29,85;2;23,23662169;6
155;24,19155135;29,85;4;21,64507226;5
155;24,19155135;29,85;6;21,64507226;5
155;24,19155135;29,85;8;19,576058;4
155;24,19155135;29,85;10;18,30281846;5
155;24,19155135;29,85;12;16,87042397;4
155;24,19155135;29,85;14;15,75633937;4
155;24,19155135;29,85;16;14,32394488;4
155;24,19155135;29,85;18;12,73239545;4
155;24,19155135;29,85;20;11,4591559;4
155;24,19155135;29,85;22;10,3450713;4
155;24,19155135;29,85;24;9,549296586;4
155;24,19155135;29,85;26;6,68450761;4
155;24,19155135;29,85;28;3,978873577;2
156;24,19155135;30,2;0,1;28,64788976;10,14
156;24,19155135;30,2;0,5;26,10141067;8
156;24,19155135;30,2;1;25,14648101;6
156;24,19155135;30,2;1,5;23,71408652;8
156;24,19155135;30,2;2;23,39577663;8
156;24,19155135;30,2;4;21,96338215;7
156;24,19155135;30,2;6;21,00845249;6
156;24,19155135;30,2;8;20,53098766;5
156;24,19155135;30,2;10;19,09859317;4
156;24,19155135;30,2;12;17,82535363;4
156;24,19155135;30,2;14;16,55211408;4
156;24,19155135;30,2;16;15,43802948;4
156;24,19155135;30,2;18;13,20986028;4
156;24,19155135;30,2;20;12,09577567;4
156;24,19155135;30,2;22;10,50422624;4
156;24,19155135;30,2;24;8,912676813;4
156;24,19155135;30,2;26;7,161972439;3
156;24,19155135;30,2;28;4,456338407;2
156;24,19155135;30,2;30;0,954929659;1
157;24,19155135;30,86;0,1;29,28450953;8
157;24,19155135;30,86;0,5;27,6929601;8
157;24,19155135;30,86;1;24,82817112;7
157;24,19155135;30,86;1,5;24,19155135;6
157;24,19155135;30,86;2;24,19155135;7
157;24,19155135;30,86;4;23,07746675;5
157;24,19155135;30,86;6;21,96338215;6
157;24,19155135;30,86;8;21,16760743;5
157;24,19155135;30,86;10;20,05352283;4
157;24,19155135;30,86;12;18,4619734;4
157;24,19155135;30,86;14;17,18873385;4
157;24,19155135;30,86;16;15,59718442;4
157;24,19155135;30,86;18;14,00563499;4
157;24,19155135;30,86;20;13,05070533;4
157;24,19155135;30,86;22;11,4591559;4
157;24,19155135;30,86;24;9,867606472;4
157;24,19155135;30,86;26;8,276057041;5
157;24,19155135;30,86;28;6,366197724;3
157;24,19155135;30,86;30;1,909859317;1
158;24,50986124;30,35;0,1;27,21549527;10,3
158;24,50986124;30,35;0,5;25,46479089;8
158;24,50986124;30,35;1;24,35070629;8
158;24,50986124;30,35;1,5;23,55493158;6
158;24,50986124;30,35;2;23,23662169;7
158;24,50986124;30,35;4;22,60000192;6
158;24,50986124;30,35;6;21,64507226;6
158;24,50986124;30,35;8;20,21267777;5
158;24,50986124;30,35;10;18,93943823;5
158;24,50986124;30,35;12;17,18873385;4
158;24,50986124;30,35;14;16,39295914;4
158;24,50986124;30,35;16;14,96056465;4
158;24,50986124;30,35;18;13,20986028;4
158;24,50986124;30,35;20;11,93662073;4
158;24,50986124;30,35;22;10,50422624;4
158;24,50986124;30,35;24;8,912676813;3
158;24,50986124;30,35;26;7,161972439;3
158;24,50986124;30,35;28;5,252113122;2
158;24,50986124;30,35;30;1,273239545;1
159;24,50986124;30,86;0,1;28,32957987;9
159;24,50986124;30,86;0,5;26,10141067;7
159;24,50986124;30,86;1;25,14648101;7
159;24,50986124;30,86;1,5;24,82817112;6
159;24,50986124;30,86;2;24,50986124;6
159;24,50986124;30,86;4;23,71408652;5
159;24,50986124;30,86;6;22,91831181;4
159;24,50986124;30,86;8;21,48591732;4
159;24,50986124;30,86;10;20,37183272;4
159;24,50986124;30,86;12;18,62112834;4
159;24,50986124;30,86;14;17,02957891;3
159;24,50986124;30,86;16;15,91549431;3
159;24,50986124;30,86;18;14,32394488;3
159;24,50986124;30,86;20;12,89155039;4
159;24,50986124;30,86;22;11,4591559;4
159;24,50986124;30,86;24;10,3450713;4
159;24,50986124;30,86;26;8,116902098;4
159;24,50986124;30,86;28;6,68450761;3
159;24,50986124;30,86;30;2,228169203;2
160;24,50986124;31,25;0,1;28,17042493;10
160;24,50986124;31,25;0,5;26,5788755;9
160;24,50986124;31,25;1;24,98732607;8
160;24,50986124;31,25;1,5;24,66901618;8
160;24,50986124;31,25;2;23,55493158;7
160;24,50986124;31,25;4;23,07746675;6
160;24,50986124;31,25;6;22,28169203;7
160;24,50986124;31,25;8;21,00845249;5
160;24,50986124;31,25;10;19,73521294;5
160;24,50986124;31,25;12;19,09859317;5
160;24,50986124;31,25;14;17,3478888;4
160;24,50986124;31,25;16;15,91549431;4
160;24,50986124;31,25;18;14,32394488;4
160;24,50986124;31,25;20;13,20986028;4
160;24,50986124;31,25;22;11,93662073;4
160;24,50986124;31,25;24;9,708451529;3
160;24,50986124;31,25;26;8,276057041;3
160;24,50986124;31,25;28;6,047887837;3
160;24,50986124;31,25;30;2,705634033;2
161;24,82817112;29,9;0,1;26,89718538;10,1
161;24,82817112;29,9;0,5;25,46479089;10,1
161;24,82817112;29,9;1;24,66901618;8
161;24,82817112;29,9;1,5;22,91831181;6
161;24,82817112;29,9;2;22,60000192;6
161;24,82817112;29,9;4;21,48591732;5
161;24,82817112;29,9;6;21,16760743;5
161;24,82817112;29,9;8;19,89436789;5
161;24,82817112;29,9;10;18,14366351;4
161;24,82817112;29,9;12;17,18873385;4
161;24,82817112;29,9;14;15,91549431;4
161;24,82817112;29,9;16;14,64225476;4
161;24,82817112;29,9;18;12,89155039;4
161;24,82817112;29,9;20;11,77746579;5
161;24,82817112;29,9;22;10,3450713;4
161;24,82817112;29,9;24;9,230986699;4
161;24,82817112;29,9;26;7,639437268;3
161;24,82817112;29,9;28;4,774648293;2
162;26,10141067;29,92;0,1;29,60281942;10
162;26,10141067;29,92;0,5;27,85211504;10
162;26,10141067;29,92;1;26,26056561;10
162;26,10141067;29,92;1,5;25,94225572;8
162;26,10141067;29,92;2;25,46479089;7
162;26,10141067;29,92;4;23,71408652;6
162;26,10141067;29,92;6;23,07746675;5
162;26,10141067;29,92;8;21,32676237;5
162;26,10141067;29,92;10;20,05352283;5
162;26,10141067;29,92;12;18,78028328;5
162;26,10141067;29,92;14;17,18873385;5
162;26,10141067;29,92;16;15,43802948;4
162;26,10141067;29,92;18;13,84648005;4
162;26,10141067;29,92;20;12,5732405;4
162;26,10141067;29,92;22;10,98169107;4
162;26,10141067;29,92;24;9,230986699;3
162;26,10141067;29,92;26;7,161972439;3
162;26,10141067;29,92;28;3,978873577;2
163;6,68450761;13,9;0,1;7,957747155;8
163;6,68450761;13,9;0,5;7,002817496;4
163;6,68450761;13,9;1;6,68450761;2
163;6,68450761;13,9;1,5;6,366197724;2
163;6,68450761;13,9;2;6,366197724;2
163;6,68450761;13,9;4;5,729577951;2
163;6,68450761;13,9;6;5,411268065;2
163;6,68450761;13,9;8;4,456338407;1
163;6,68450761;13,9;10;3,501408748;1
163;6,68450761;13,9;12;2,387324146;1
165;6,68450761;13,7;0,1;8,435211984;6
165;6,68450761;13,9;0,5;7,639437268;3
165;6,68450761;13,9;1;7,321127382;3
165;6,68450761;13,9;1,5;6,68450761;3
165;6,68450761;13,9;2;6,366197724;2
165;6,68450761;13,9;4;6,047887837;2
165;6,68450761;13,9;6;5,570423008;2
165;6,68450761;13,9;8;4,456338407;2
165;6,68450761;13,9;10;3,660563691;1
165;6,68450761;13,9;12;2,387324146;1
166;7,002817496;14,3;0,1;7,639437268;5
166;7,002817496;14,3;0,5;7,321127382;4
166;7,002817496;14,3;1;7,002817496;3
166;7,002817496;14,3;1,5;6,843662553;3
166;7,002817496;14,3;2;6,843662553;2
166;7,002817496;14,3;4;6,207042781;2
166;7,002817496;14,3;6;5,570423008;2
166;7,002817496;14,3;8;5,092958179;1
166;7,002817496;14,3;10;4,13802852;1
166;7,002817496;14,3;12;2,705634033;1
166;7,002817496;14,3;14;0,636619772;1
167;7,002817496;15;0,1;8,594366927;4
167;7,002817496;15;0,5;7,639437268;3
167;7,002817496;15;1;7,321127382;2
167;7,002817496;15;1,5;7,002817496;2
167;7,002817496;15;2;7,002817496;2
167;7,002817496;15;4;6,366197724;2
167;7,002817496;15;6;5,888732894;2
167;7,002817496;15;8;5,092958179;2
167;7,002817496;15;10;4,297183463;2
167;7,002817496;15;12;3,183098862;1
167;7,002817496;15;14;1,909859317;1
168;7,161972439;15,9;0,1;8,116902098;4
168;7,161972439;15,9;0,5;7,639437268;3
168;7,161972439;15,9;1;7,321127382;3
168;7,161972439;15,9;1,5;7,321127382;2
168;7,161972439;15,9;2;7,002817496;2
168;7,161972439;15,9;4;6,68450761;2
168;7,161972439;15,9;6;6,207042781;2
168;7,161972439;15,9;8;5,411268065;2
168;7,161972439;15,9;10;4,774648293;2
168;7,161972439;15,9;12;3,819718634;1
168;7,161972439;15,9;14;2,546479089;1
169;7,639437268;15,5;0,1;9,708451529;5
169;7,639437268;15,5;0,5;7,957747155;3
169;7,639437268;15,5;1;7,957747155;3
169;7,639437268;15,5;1,5;7,639437268;2
169;7,639437268;15,5;2;7,321127382;2
169;7,639437268;15,5;4;6,843662553;2
169;7,639437268;15,5;6;6,366197724;2
169;7,639437268;15,5;8;5,729577951;2
169;7,639437268;15,5;10;5,092958179;2
169;7,639437268;15,5;12;3,501408748;2
169;7,639437268;15,5;14;2,387324146;1
170;7,639437268;16,2;0,1;10,50422624;4
170;7,639437268;16,2;0,5;8,276057041;4
170;7,639437268;16,2;1;7,957747155;3
170;7,639437268;16,2;1,5;7,480282325;3
170;7,639437268;16,2;2;7,321127382;2
170;7,639437268;16,2;4;6,68450761;2
170;7,639437268;16,2;6;6,047887837;2
170;7,639437268;16,2;8;5,252113122;2
170;7,639437268;16,2;10;4,61549335;2
170;7,639437268;16,2;12;3,501408748;2
170;7,639437268;16,2;14;2,387324146;1
170;7,639437268;16,2;16;0,636619772;1
171;8,116902098;15,6;0,1;9,867606472;4
171;8,116902098;15,6;0,5;8,594366927;3
171;8,116902098;15,6;1;8,435211984;3
171;8,116902098;15,6;1,5;8,116902098;2
171;8,116902098;15,6;2;7,957747155;2
171;8,116902098;15,6;4;7,639437268;2
171;8,116902098;15,6;6;7,002817496;2
171;8,116902098;15,6;8;6,366197724;2
171;8,116902098;15,6;10;5,092958179;2
171;8,116902098;15,6;12;4,13802852;2
171;8,116902098;15,6;14;2,864788976;1
172;8,435211984;16,3;0,1;11,4591559;6
172;8,435211984;16,3;0,5;9,230986699;4
172;8,435211984;16,3;1;8,594366927;3
172;8,435211984;16,3;1,5;8,276057041;2
172;8,435211984;16,3;2;7,957747155;2
172;8,435211984;16,3;4;7,321127382;2
172;8,435211984;16,3;6;6,68450761;2
172;8,435211984;16,3;8;5,888732894;2
172;8,435211984;16,3;10;4,933803236;2
172;8,435211984;16,3;12;4,13802852;1
172;8,435211984;16,3;14;2,864788976;1
172;8,435211984;16,3;16;0,954929659;1
173;8,75352187;16,2;0,1;10,50422624;5
173;8,75352187;16,2;0,5;9,230986699;4
173;8,75352187;16,2;1;8,912676813;3
173;8,75352187;16,2;1,5;8,594366927;3
173;8,75352187;16,2;2;8,276057041;3
173;8,75352187;16,2;4;7,639437268;2
173;8,75352187;16,2;6;7,002817496;2
173;8,75352187;16,2;8;6,366197724;2
173;8,75352187;16,2;10;5,570423008;2
173;8,75352187;16,2;12;4,456338407;2
173;8,75352187;16,2;14;3,183098862;1
173;8,75352187;16,2;16;0,477464829;1
174;8,75352187;15,9;0,1;10,18591636;4
174;8,75352187;15,9;0,5;9,549296586;4
174;8,75352187;15,9;1;8,912676813;3
174;8,75352187;15,9;1,5;8,912676813;3
174;8,75352187;15,9;2;8,594366927;3
174;8,75352187;15,9;4;7,957747155;2
174;8,75352187;15,9;6;7,321127382;2
174;8,75352187;15,9;8;6,366197724;2
174;8,75352187;15,9;10;5,411268065;2
174;8,75352187;15,9;12;4,297183463;2
174;8,75352187;15,9;14;2,864788976;1
175;9,549296586;17,1;0,1;11,93662073;5
175;9,549296586;17,1;0,5;10,18591636;4
175;9,549296586;17,1;1;9,867606472;3
175;9,549296586;17,1;1,5;9,549296586;3
175;9,549296586;17,1;2;9,230986699;3
175;9,549296586;17,1;4;8,594366927;3
175;9,549296586;17,1;6;7,957747155;2
175;9,549296586;17,1;8;7,002817496;2
175;9,549296586;17,1;10;6,047887837;2
175;9,549296586;17,1;12;5,092958179;2
175;9,549296586;17,1;14;3,819718634;2
175;9,549296586;17,1;16;2,387324146;1
178;9,549296586;17,9;0,1;11,77746579;4
178;9,549296586;17,1;0,5;10,50422624;4
178;9,549296586;17,9;1;9,867606472;3
178;9,549296586;17,9;1,5;9,867606472;3
178;9,549296586;17,9;2;9,230986699;3
178;9,549296586;17,9;4;8,594366927;2
178;9,549296586;17,9;6;7,957747155;2
178;9,549296586;17,9;8;7,321127382;2
178;9,549296586;17,9;10;6,366197724;2
178;9,549296586;17,9;12;5,411268065;2
178;9,549296586;17,9;14;4,456338407;2
178;9,549296586;17,9;16;3,023943919;2
179;9,708451529;17,3;0,1;11,77746579;6
179;9,708451529;17,3;0,5;10,18591636;5
179;9,708451529;17,3;1;9,867606472;4
179;9,708451529;17,3;1,5;9,549296586;4
179;9,708451529;17,3;2;9,230986699;4
179;9,708451529;17,3;4;8,276057041;4
179;9,708451529;17,3;6;7,798592212;3
179;9,708451529;17,3;8;7,002817496;3
179;9,708451529;17,3;10;6,047887837;2
179;9,708451529;17,3;12;4,774648293;2
179;9,708451529;17,3;14;3,819718634;2
179;9,708451529;17,3;16;2,546479089;1
180;10,18591636;19,3;0,1;12,25493062;4
180;10,18591636;19,3;0,5;11,14084602;4
180;10,18591636;19,3;1;10,66338119;3
180;10,18591636;19,3;1,5;10,18591636;3
180;10,18591636;19,3;2;10,02676141;3
180;10,18591636;19,3;4;9,390141642;3
180;10,18591636;19,3;6;8,75352187;2
180;10,18591636;19,3;8;8,276057041;2
180;10,18591636;19,3;10;7,321127382;2
180;10,18591636;19,3;12;6,207042781;2
180;10,18591636;19,3;14;5,570423008;2
180;10,18591636;19,3;16;4,297183463;1
180;10,18591636;19,3;18;2,546479089;1
181;10,82253613;17,9;0,1;12,5732405;6
181;10,82253613;17,9;0,5;11,4591559;5
181;10,82253613;17,9;1;10,82253613;4
181;10,82253613;17,9;1,5;10,50422624;4
181;10,82253613;17,9;2;10,3450713;4
181;10,82253613;17,9;4;9,390141642;4
181;10,82253613;17,9;6;8,594366927;3
