"ARVORE";"DAP";"HT";"hi";"di_cc";"e_casca";"di_sc";"AS_CC";"AS_SC";"VCC";"VSC"
49;25,78310078;35,25;1,5;24,98732607;6;23,78732607;0,0490376274213484;0,0444407247560158;0,0235996939127799;0,0213462425801818
49;25,78310078;35,25;2;24,03239641;6;22,83239641;0,0453611482297712;0,0409442455647116;0,0877679828114357;0,0797796199629384
49;25,78310078;35,25;4;23,23662169;5;22,23662169;0,0424068345816645;0,0388353743982268;0,0813997956291501;0,0750786009285299
49;25,78310078;35,25;6;22,28169203;4;21,48169203;0,0389929610474856;0,0362432265303031;0,0747152880100097;0,0693358189758268
49;25,78310078;35,25;8;21,32676237;4;20,52676237;0,0357223269625241;0,0330925924455236;0,0673066254204374;0,0622071563858415
49;25,78310078;35,25;10;20,05352283;4;19,25352283;0,0315842984579134;0,0291145639403179;0,0597567128281092;0,0549572437927118
49;25,78310078;35,25;12;18,93943823;4;18,13943823;0,0281724143701959;0,0258426798523939;0,0522445995125467;0,0477651304772158
49;25,78310078;35,25;14;17,50704374;4;16,70704374;0,0240721851423508;0,0219224506248219;0,0464254969055941;0,0417043022040501
49;25,78310078;35,25;16;16,87042397;5;15,87042397;0,0223533117632433;0,0197818515792282;0,040687961215057;0,0362467665130999
49;25,78310078;35,25;18;15,27887454;4;14,47887454;0,0183346494518137;0,0164649149338717;0,0337408479385182;0,0301613789032959
49;25,78310078;35,25;20;14,00563499;4;13,20563499;0,0154061984867045;0,0136964639694242;0,0287831714463307;0,0254837024119521
49;25,78310078;35,25;22;13,05070533;4;12,25070533;0,0133769729596262;0,0117872384425279;0,0248679598413914;0,0218084908073768
49;25,78310078;35,25;24;12,09577567;4;11,29577567;0,0114909868817652;0,0100212523648489;0,0201569735264115;0,0177255133437606
49;25,78310078;35,25;26;10,50422624;3;9,90422624;0,0086659866446463;0,00770426097891173;0,0151296667706267;0,0128214809212693
49;25,78310078;35,25;28;9,071831756;5;8,071831756;0,0064636801259804;0,00511721994235753;0,0120520080654662;0,00969581336428452
49;25,78310078;35,25;30;8,435211984;4;7,635211984;0,00558832793948582;0,00457859342192698;0,00788811686705794;0,00639665668339313
49;25,78310078;35,25;32;5,411268065;3;4,811268065;0,00229978892757211;0,00181806326146615;0,00294436644724994;0,00222091511499368
49;25,78310078;35,25;34;2,864788976;3;2,264788976;0,000644577519677824;0,000402851853527533;NA;NA
50;26,41972055;35,55;0,1;30,23943919;12;27,83943919;0,0718186680822822;0,0608710574234416;0,0268291466491915;0,0229324563703233
50;26,41972055;35,55;0,5;28,17042493;10;26,17042493;0,0623270651636751;0,053791224428175;0,0296192322722136;0,0256588893395341
50;26,41972055;35,55;1;26,73803044;9;24,93803044;0,0561498639251793;0,0488443329299613;0,027414438951171;0,0239983216846399
50;26,41972055;35,55;1,5;26,10141067;8;24,50141067;0,0535078918795048;0,0471489538085983;0,0264296677393021;0,0232701987040887
50;26,41972055;35,55;2;25,78310078;8;24,18310078;0,0522107790777037;0,0459318410077564;0,0981747266427644;0,0867297266128359
50;26,41972055;35,55;4;24,19155135;7;22,79155135;0,0459639475650606;0,0407978856050795;0,0872169088316413;0,0778439442062909
50;26,41972055;35,55;6;22,91831181;6;21,71831181;0,0412529612665807;0,0370460586012114;0,0796908694608494;0,0714270641309666
50;26,41972055;35,55;8;22,12253709;6;20,92253709;0,0384379081942686;0,0343810055297552;0,0731018548058538;0,0664552176235628
50;26,41972055;35,55;10;21,00845249;4;20,20845249;0,0346639466115852;0,0320742120938077;0,0662482450694986;0,0611887760341255
50;26,41972055;35,55;12;20,05352283;4;19,25352283;0,0315842984579134;0,0291145639403179;0,059285216288769;0,0545057472542396
50;26,41972055;35,55;14;18,78028328;4;17,98028328;0,0277009178308556;0,0253911833139217;0,0513374163249205;0,0468979472900691
50;26,41972055;35,55;16;17,3478888;4;16,5478888;0,0236364984940649;0,0215067639761474;0,0439307431693096;0,0398312741341362
50;26,41972055;35,55;18;16,07464925;4;15,27464925;0,0202942446752447;0,0183245101579888;0,0386288941270584;0,0347894250918605
50;26,41972055;35,55;20;15,27887454;4;14,47887454;0,0183346494518137;0,0164649149338717;0,0330485239494679;0,0299170637650222
50;26,41972055;35,55;22;13,68732511;3;13,08732511;0,0147138744976543;0,0134521488311504;0,0271299494871978;0,0247114981549777
50;26,41972055;35,55;24;12,5732405;3;11,9732405;0,0124160749895435;0,0112593493238273;0,0218877835345371;0,0194013233516981
50;26,41972055;35,55;26;10,98169107;4;10,18169107;0,00947170854499358;0,00814197402787083;0,0173677831515969;0,0148283141175335
50;26,41972055;35,55;28;10,02676141;4;9,22676141;0,00789607460660334;0,00668634008966263;0,0132755116833973;0,0110760426488862
50;26,41972055;35,55;30;8,276057041;4;7,476057041;0,00537943707679394;0,00438970255922355;0,00825218379913523;0,00672072361549352
50;26,41972055;35,55;32;6,047887837;3;5,447887837;0,00287274672234129;0,00233102105626997;0,00359093340316411;0,00287177410769119
50;26,41972055;35,55;34;3,023943919;2;2,623943919;0,000718186680822822;0,000540753051421223;NA;NA
51;26,73803044;35,8;0,1;30,23943919;11;28,03943919;0,0718186680822822;0,0617488007924889;0,0264101712608309;0,0227190296558177
51;26,73803044;35,8;0,5;27,6929601;10;25,6929601;0,0602321882218722;0,0518463474865997;0,0294317278581063;0,0256855331564705
51;26,73803044;35,8;1;27,05634033;8;25,45634033;0,0574947232105528;0,0508957851392823;0,0280789108362624;0,0248194418011067
51;26,73803044;35,8;1,5;26,41972055;8;24,81972055;0,0548209201344967;0,0483819820651444;0,0267579248030501;0,0239614646196361
51;26,73803044;35,8;2;25,78310078;6;24,58310078;0,0522107790777037;0,0474638764134002;0,0993922619721114;0,0894092973469875
51;26,73803044;35,8;4;24,50986124;7;23,10986124;0,0471814828944076;0,0419454209335873;0,0907581063218467;0,0811951416961033
51;26,73803044;35,8;6;23,55493158;6;22,35493158;0,0435766234274391;0,039249720762516;0,0825695844749247;0,0748212216267915
51;26,73803044;35,8;8;22,28169203;5;21,28169203;0,0389929610474856;0,0355715008642755;0,0752504465293632;0,0685325261620853
51;26,73803044;35,8;10;21,48591732;5;20,48591732;0,0362574854818776;0,0329610252978098;0,0693637030854747;0,0629207827175668
51;26,73803044;35,8;12;20,53098766;5;19,53098766;0,0331062176035971;0,0299597574197569;0,0636957976553348;0,0575278772883677
51;26,73803044;35,8;14;19,73521294;5;18,73521294;0,0305895800517377;0,0275681198686108;0,0568998815943588;0,0510819612268754
51;26,73803044;35,8;16;18,30281846;5;17,30281846;0,0263103015426211;0,0235138413582646;0,0478280498445968;0,0425101294768247
51;26,73803044;35,8;18;16,55211408;5;15,55211408;0,0215177483019757;0,0189962881185601;0,0406242992127937;0,0357313788461899
51;26,73803044;35,8;20;15,59718442;5;14,59718442;0,019106550910818;0,0167350907276298;0,0345127493975225;0,0304315546970541
51;26,73803044;35,8;22;14,00563499;4;13,20563499;0,0154061984867045;0,0136964639694242;0,0294436644679994;0,0261041954331412
51;26,73803044;35,8;24;13,36901522;4;12,56901522;0,0140374659812948;0,012407731463717;0,02552845286306;0,0224289838285659
51;26,73803044;35,8;26;12,09577567;4;11,29577567;0,0114909868817652;0,0100212523648489;0,0206901425920536;0,0182286824090431
51;26,73803044;35,8;28;10,82253613;3;10,22253613;0,00919915571028845;0,00820743004419421;0,0152172019958762;0,0134287506636693
51;26,73803044;35,8;30;8,75352187;3;8,15352187;0,00601804628558771;0,00522132061947513;0,00952741278091141;0,00812896144866791
51;26,73803044;35,8;32;6,68450761;3;6,08450761;0,00350936649532371;0,00290764082919278;0,00438670811915463;0,00358754882363366
51;26,73803044;35,8;34;3,342253805;2;2,942253805;0,000877341623830927;0,000679907994440875;NA;NA
52;26,73803044;36,1;0,1;32,1492985;10,3;30,0892985;0,0811769787009788;0,0711072702670746;0,0282818333845702;0,0245907235507349
52;26,73803044;36,1;0,5;27,6929601;10;25,6929601;0,0602321882218722;0,0518463474865997;0,0290955130367629;0,0249775926692404
52;26,73803044;36,1;1;26,73803044;10;24,73803044;0,0561498639251793;0,0480640231903619;0,027414438951171;0,0236115960184948
52;26,73803044;36,1;1,5;26,10141067;9;24,30141067;0,0535078918795048;0,0463823608836174;0,0261093684125246;0,0227782511463057
52;26,73803044;36,1;2;25,46479089;8;23,86479089;0,0509295817705935;0,0447306437016053;0,0956919095009979;0,0851060687682523
52;26,73803044;36,1;4;23,87324146;6;22,67324146;0,0447623277304044;0,040375425066647;0,0860152889969852;0,0774214836678584
52;26,73803044;36,1;6;22,91831181;6;21,71831181;0,0412529612665807;0,0370460586012114;0,0780495841077345;0,0698757787779882
52;26,73803044;36,1;8;21,64507226;6;20,44507226;0,0367966228411538;0,0328297201767769;0,0704181045629909;0,0632797417152595
52;26,73803044;36,1;10;20,6901426;5;19,6901426;0,0336214817218371;0,0304500215384826;0,06323225889259;0,0570893385251372
52;26,73803044;36,1;12;19,41690306;5;18,41690306;0,0296107771707529;0,0266393169866546;0,0554654976689745;0,0502643029676447
52;26,73803044;36,1;14;18,14366351;4;17,34366351;0,0258547204982216;0,0236249859809902;0,0490595111904233;0,0447200421561425
52;26,73803044;36,1;16;17,18873385;4;16,38873385;0,0232047906922017;0,0210950561751523;0,0434990353674464;0,0389428406670951
52;26,73803044;36,1;18;16,07464925;5;15,07464925;0,0202942446752447;0,0178477844919428;0,0378729081382449;0,0335967134374806
52;26,73803044;36,1;20;14,96056465;4;14,16056465;0,0175786634630002;0,0157489289455378;0,0322925379606544;0,0287930689251347
52;26,73803044;36,1;22;13,68732511;4;12,88732511;0,0147138744976543;0,0130441399795969;0,0265092452212562;0,0233497761854144
52;26,73803044;36,1;24;12,25493062;4;11,45493062;0,0117953707236019;0,0103056362058176;0,0209945264338904;0,0181950573985947
52;26,73803044;36,1;26;10,82253613;4;10,02253613;0,00919915571028845;0,00788942119277716;0,0163611281501532;0,0139016591150382
52;26,73803044;36,1;28;9,549296586;4;8,749296586;0,00716197243986471;0,00601223792226104;0,0127503003793505;0,010833840195617
52;26,73803044;36,1;30;8,435211984;3;7,835211984;0,00558832793948582;0,00482160227335592;0,00909769443480953;0,00772924310254871
52;26,73803044;36,1;32;6,68450761;3;6,08450761;0,00350936649532371;0,00290764082919278;0,00506908493792313;0,00407563360563428
52;26,73803044;36,1;34;4,456338407;3;3,856338407;0,00155971844259943;0,0011679927764415;0,00168704239712591;0,0012278831015657
52;26,73803044;36,1;36;1,273239545;2;0,873239545;0,000127323954526484;5,98903251242027e-05;NA;NA
53;27,37465021;35,6;0,1;29,60281942;10,2;27,56281942;0,0688265551629099;0,0596674064610168;0,0259506113621087;0,0224316134748699
53;27,37465021;35,6;0,5;27,85211504;10;25,85211504;0,0609265016476338;0,0524906609133326;0,0296053062145467;0,0254498858469673
53;27,37465021;35,6;1;27,05634033;10;25,05634033;0,0574947232105528;0,0493088824745365;0,0280789108362624;0,0242285679037235
53;27,37465021;35,6;1,5;26,41972055;9;24,61972055;0,0548209201344967;0,0476053891403577;0,0267579248030501;0,0235750265645706
53;27,37465021;35,6;2;25,78310078;7;24,38310078;0,0522107790777037;0,0466947171179247;0,0975719273074749;0,0862169272767405
53;27,37465021;35,6;4;24,03239641;8;22,43239641;0,0453611482297712;0,0395222101588158;0,0901234759601756;0,0798976352254628
53;27,37465021;35,6;6;23,87324146;6;22,67324146;0,0447623277304044;0,040375425066647;0,0848773311400922;0,0763435258116848
53;27,37465021;35,6;8;22,60000192;6;21,40000192;0,0401150034096878;0,0359681007450378;0,0769116262508416;0,0694432634026095
53;27,37465021;35,6;10;21,64507226;5;20,64507226;0,0367966228411538;0,0334751626575717;0,0673862028928915;0,0616350081921935
53;27,37465021;35,6;12;19,73521294;4;18,93521294;0,0305895800517377;0,0281598455346218;0,0582904978825933;0,0535510288485435
53;27,37465021;35,6;14;18,78028328;4;17,98028328;0,0277009178308556;0,0253911833139217;0,0531040361868505;0,0485845671522966
53;27,37465021;35,6;16;17,98450857;4;17,18450857;0,0254031183559949;0,0231933838383749;0,0477564301192381;0,0434769610837917
53;27,37465021;35,6;18;16,87042397;4;16,07042397;0,0223533117632433;0,0202835772454168;0,040687961215057;0,0367484921792886
53;27,37465021;35,6;20;15,27887454;4;14,47887454;0,0183346494518137;0,0164649149338717;0,0333926965072817;0,0298332274716709
53;27,37465021;35,6;22;13,84648005;4;13,04648005;0,0150580470554681;0,0133683125377992;0,0277904425081164;0,0249289823240803
53;27,37465021;35,6;24;12,73239545;3;12,13239545;0,0127323954526484;0,0115606697862811;0,0233341041071895;0,0210956527743
53;27,37465021;35,6;26;11,61831085;3;11,01831085;0,0106017086545411;0,00953498298801895;0,0192676952991874;0,0172392439669307
53;27,37465021;35,6;28;10,50422624;3;9,90422624;0,0086659866446463;0,00770426097891173;0,0136395786167746;0,0119561272848841
53;27,37465021;35,6;30;7,957747155;3;7,357747155;0,00497359197212827;0,00425186630597239;0,00769713093541821;0,00661797163990183
53;27,37465021;35,6;32;5,888732894;2;5,488732894;0,00272353896328994;0,00236610533392944;0,00351931367883046;0,00297444642007414
53;27,37465021;35,6;34;3,183098862;2;2,783098862;0,000795774715540523;0,000608341086144698;NA;NA
54;10,18591636;13,98;0,1;12,09577567;5;11,09577567;0,0114909868817652;0,00966952669888779;0,00447702854772498;0,00382678960761085
54;10,18591636;13,98;0,5;11,77746579;4;10,97746579;0,0108941558568598;0,00946442133916644;0,00509146610046334;0,00440159884175932
54;10,18591636;13,98;1;10,98169107;4;10,18169107;0,00947170854499358;0,00814197402787083;0,00415842024621457;0,00353855298753297
54;10,18591636;13,98;1,5;9,549296586;4;8,749296586;0,00716197243986471;0,00601223792226104;0,00352180047513215;0,00295193321635885
54;10,18591636;13,98;2;9,390141642;4;8,590141642;0,0069252294606639;0,00579549494317435;0,0123046665374578;0,0104232063538297
54;10,18591636;13,98;4;8,276057041;3;7,676057041;0,00537943707679394;0,00462771141065538;0,00977410294254398;0,0083456516103178
54;10,18591636;13,98;6;7,480282325;3;6,880282325;0,00439466586575004;0,00371794019966242;0,00711820482903998;0,00608404553359186
54;10,18591636;13,98;8;5,888732894;2;5,488732894;0,00272353896328994;0,00236610533392944;0,00377595102441978;0,00330665898771644
54;10,18591636;13,98;10;3,660563691;1;3,460563691;0,00105241206112984;0,000940553653787;0,00138862687834821;0,00121491006366508
54;10,18591636;13,98;12;2,06901426;1;1,86901426;0,000336214817218371;0,000274356409878076;NA;NA
55;10,18591636;19,12;0,1;10,98169107;4;10,18169107;0,00947170854499358;0,00814197402787083;0,00362753903792798;0,00310764523109708
55;10,18591636;19,12;0,5;10,50422624;4;9,70422624;0,0086659866446463;0,00739625212761457;0,00426783926877639;0,00363797201016339
55;10,18591636;19,12;1;10,3450713;4;9,5450713;0,00840537043045928;0,00715563591303901;0,00401319136162343;0,00347532631573181
55;10,18591636;19,12;1,5;9,867606472;3;9,267606472;0,00764739501603443;0,00674566934988823;0,00370234186397478;0,00325897903089735
55;10,18591636;19,12;2;9,549296586;3;8,949296586;0,00716197243986471;0,00629024677370119;0,0134008462088624;0,011717394876595
55;10,18591636;19,12;4;8,912676813;3;8,312676813;0,0062388737689977;0,00542714810289378;0,0118272017084835;0,0102487503762497
55;10,18591636;19,12;6;8,435211984;3;7,835211984;0,00558832793948582;0,00482160227335592;0,0105619199116141;0,00907346857932831
55;10,18591636;19,12;8;7,957747155;3;7,357747155;0,00497359197212827;0,00425186630597239;0,00900220146898967;0,00763375013672885
55;10,18591636;19,12;10;7,161972439;3;6,561972439;0,0040286094968614;0,00338188383075646;0,00705454285280174;0,00603038355728501
55;10,18591636;19,12;12;6,207042781;2;5,807042781;0,00302593335594034;0,00264849972652856;0,00493778210994895;0,00426291485114202
55;10,18591636;19,12;14;4,933803236;2;4,533803236;0,00191184875400861;0,00161441512461346;0,00287473615970264;0,00236986890092322
55;10,18591636;19,12;16;3,501408748;2;3,101408748;0,000962887405694033;0,000755453776309756;0,00103450713015268;0,000800215093407898
55;10,18591636;19,12;18;0,954929659;1;0,754929659;7,16197244586471e-05;4,47613170981428e-05;NA;NA
56;10,50422624;16,66;0,1;12,41408556;5;11,41408556;0,0121037334198614;0,0102322732363845;0,0047189440603253;0,00405070512024669
56;10,50422624;16,66;0,5;12,09577567;4;11,29577567;0,0114909868817652;0,0100212523648489;0,00510539215769279;0,00441552489898878
56;10,50422624;16,66;1;10,66338119;4;9,86338119;0,00893058174900602;0,0076408472311062;0,00433398804486633;0,0036991207860363
56;10,50422624;16,66;1,5;10,3450713;4;9,5450713;0,00840537043045928;0,00715563591303901;0,00395201618040562;0,00334714892165253
56;10,50422624;16,66;2;9,708451529;4;8,908451529;0,00740269429116322;0,00623295977357109;0,0143279237518271;0,0123014635681571
56;10,50422624;16,66;4;9,390141642;3;8,790141642;0,0069252294606639;0,00606850379458597;0,0129432757462516;0,0112898244140611
56;10,50422624;16,66;6;8,75352187;3;8,15352187;0,00601804628558771;0,00522132061947513;0,0111925713732625;0,00965912004100266
56;10,50422624;16,66;8;8,116902098;3;7,516902098;0,00517452508767475;0,00443779942152753;0,00868389158299846;0,00753973228745678
56;10,50422624;16,66;10;6,68450761;2;6,28450761;0,00350936649532371;0,00310193286592924;0,00623290545861365;0,00546803819985869
56;10,50422624;16,66;12;5,888732894;2;5,488732894;0,00272353896328994;0,00236610533392944;0,00406839823216342;0,00346353097344174
56;10,50422624;16,66;14;4,13802852;2;3,73802852;0,00134485926887348;0,0010974256395123;0,00163133816640807;0,00132704612970371
56;10,50422624;16,66;16;1,909859317;1;1,709859317;0,000286478897534588;0,000229620490191406;NA;NA
57;10,50422624;17,83;0,1;13,36901522;4;12,56901522;0,0140374659812948;0,012407731463717;0,004870141257788;0,00426624745082968
57;10,50422624;17,83;0,5;11,4591559;4;10,6591559;0,0103132403076452;0,00892350579043141;0,0048109555141628;0,00421934046826295
57;10,50422624;17,83;1;10,66338119;3;10,06338119;0,00893058174900602;0,00795385608262038;0,00426982870967525;0,00379271587649949
57;10,50422624;17,83;1,5;10,18591636;3;9,58591636;0,00814873308969496;0,00721700742337758;0,00401120192407458;0,00354908909107866
57;10,50422624;17,83;2;10,02676141;3;9,42676141;0,00789607460660334;0,00697934894093704;0,0150580470464681;0,0132695957146382
